len/func	s-autovec	s-unr	avx2	avx2-unravx512	avx512unr
1		1.165		0.700	0.704	0.566	0.612	0.417
2		1.247		0.846	0.907	0.752	0.718	0.559
3		1.299		1.082	0.819	0.813	0.852	0.635
4		1.227		1.127	1.284	0.743	0.813	0.630
5		1.064		1.141	1.332	1.228	0.823	0.650
6		1.141		1.128	1.287	1.287	0.876	0.715
7		1.337		1.174	1.334	1.112	0.917	0.742
8		1.353		1.295	1.700	1.060	1.751	1.095
9		1.347		1.263	1.715	1.715	1.616	1.357
10		1.343		1.237	1.627	1.624	1.624	1.264
11		1.338		1.269	1.562	1.503	1.530	1.168
12		1.326		1.364	2.132	1.370	1.460	1.243
13		1.318		1.328	1.992	1.996	1.456	1.272
14		1.311		1.363	1.911	1.897	1.425	1.254
15		1.306		1.333	1.837	1.899	1.353	1.246
16		1.000		0.978	2.610	1.787	2.770	2.173
17		1.007		0.960	2.522	2.535	2.157	2.043
18		1.282		1.395	2.105	2.218	2.304	1.938
19		1.278		1.366	2.020	2.094	2.140	1.785
20		1.274		1.426	2.553	2.087	2.057	1.868
21		1.271		1.415	2.392	2.521	2.024	1.790
22		1.246		1.427	2.275	2.386	1.941	1.716
23		1.254		1.417	2.182	2.366	1.861	1.684
24		1.241		1.491	2.711	2.307	3.172	2.326
25		1.248		1.455	2.551	2.675	3.072	2.455
26		1.230		1.433	2.420	2.642	2.875	2.388
27		1.245		1.435	2.353	2.551	2.725	2.304
28		1.228		1.492	2.812	2.474	2.523	2.261
29		1.241		1.478	2.673	2.913	2.428	2.127
30		1.225		1.479	2.546	2.816	2.326	2.050
31		1.224		1.469	2.445	2.720	2.189	2.009
32		1.222		1.528	2.926	3.691	3.618	3.618
33		1.119		1.880	3.460	4.498	4.476	4.623
34		1.521		1.865	3.341	4.359	3.937	4.025
35		1.221		1.478	2.556	3.395	2.938	3.040
36		1.490		1.881	3.689	3.844	3.653	3.666
37		1.208		1.515	2.847	3.467	2.778	2.778
38		1.222		1.847	3.391	4.176	3.240	3.227
39		1.475		1.839	3.223	4.051	3.107	3.048
40		1.055		1.874	3.713	3.995	4.895	4.553
41		1.461		1.840	3.539	4.247	4.876	4.359
42		1.108		1.823	3.424	4.149	4.291	3.915
43		1.200		1.516	2.743	3.310	3.364	2.975
44		1.204		1.561	3.135	3.352	3.303	2.950
45		1.204		1.544	2.980	3.558	3.094	2.813
46		1.073		1.172	2.924	3.298	2.791	2.398
47		1.072		1.151	2.820	3.099	2.608	2.301
48		1.195		1.564	3.190	3.394	4.259	3.953
49		1.199		1.552	3.047	3.586	4.376	3.947
50		1.194		1.544	2.964	3.192	3.901	3.689
51		1.199		1.536	2.840	3.380	3.743	3.431
52		1.194		1.568	3.255	3.416	3.531	3.255
53		1.198		1.553	3.106	3.607	3.375	3.106
54		1.193		1.557	3.034	3.545	3.168	2.983
55		1.197		1.556	2.935	3.500	3.111	2.822
56		1.091		1.242	3.274	2.984	4.368	4.292
57		1.090		1.262	3.133	3.650	4.132	4.030
58		1.193		1.563	3.089	3.546	4.163	3.961
59		1.365		1.780	3.397	3.803	4.513	4.279
60		1.361		1.815	3.798	4.000	4.224	4.000
61		1.360		1.799	3.627	4.155	3.974	3.777
62		1.353		1.792	3.542	4.106	3.899	3.683
63		1.353		1.777	3.413	4.060	3.768	3.463
64		1.264		1.474	3.832	4.990	5.212	5.806
65		1.255		1.477	3.687	4.472	4.990	5.750
66		1.343		1.785	3.569	4.445	4.939	5.640
67		1.341		1.768	3.438	4.381	4.714	5.140
68		1.339		1.799	3.832	4.482	4.149	4.482
69		1.340		1.782	3.681	4.496	3.878	4.342
70		1.332		1.779	3.620	4.319	4.047	4.213
71		1.333		1.775	3.467	4.228	3.939	4.094
72		1.253		1.497	2.677	3.985	5.561	6.043
73		1.244		1.468	3.697	4.358	5.307	5.414
74		1.135		1.501	3.617	4.278	4.991	5.233
75		1.147		1.761	3.523	4.233	4.875	4.875
76		1.192		1.792	3.833	4.246	4.246	4.381
77		1.143		1.783	3.695	4.500	3.986	4.195
78		1.068		1.500	3.639	3.837	2.907	3.133
79		1.075		1.504	3.519	3.631	2.808	3.065
80		1.141		1.778	3.840	4.299	5.647	5.703
81		1.190		1.767	3.713	4.485	5.660	5.716
82		1.141		1.766	3.642	4.245	5.043	5.221
83		1.206		1.758	3.527	4.000	4.846	4.730
84		1.093		1.498	3.834	3.693	3.627	3.648
85		1.084		1.444	3.730	4.406	3.397	3.397
86		1.137		1.764	3.655	4.417	4.417	4.386
87		1.144		1.759	3.549	4.312	4.343	4.253
88		1.182		1.618	3.503	3.911	4.532	4.680
89		1.182		1.594	3.414	4.121	5.017	5.106
90		1.123		1.359	3.221	3.667	4.383	4.664
91		1.120		1.357	3.184	3.444	3.875	4.034
92		1.178		1.624	3.527	3.947	4.448	4.481
93		1.290		1.764	3.739	4.507	4.667	4.667
94		1.287		1.752	3.669	4.397	4.579	4.486
95		1.194		1.752	3.588	4.301	4.444	4.247
96		1.187		1.527	3.852	5.297	4.843	6.220
97		1.172		1.521	3.753	5.097	5.097	5.508
98		1.196		1.756	3.575	4.510	4.792	5.565
99		1.196		1.744	3.497	4.519	4.609	5.849
100		1.182		1.533	3.857	4.776	4.443	4.255
101		1.184		1.535	3.751	5.028	4.377	4.122
102		1.198		1.752	3.705	4.583	4.704	5.071
103		1.194		1.746	3.605	4.506	4.563	4.872
104		1.194		1.769	3.847	4.660	4.276	6.322
105		1.193		1.743	3.784	4.993	4.861	5.780
106		1.138		1.507	3.592	4.458	4.684	5.362
107		1.129		1.498	3.486	4.414	4.337	4.577
108		1.196		1.757	3.876	4.642	4.980	5.296
109		1.195		1.753	3.795	4.993	4.834	5.163
110		1.140		1.527	3.714	4.422	3.255	4.091
111		1.141		1.536	3.620	4.190	3.199	4.058
112		1.195		1.754	3.866	4.767	4.856	5.842
113		1.193		1.750	3.806	5.026	5.333	5.851
114		1.184		1.548	3.595	4.546	5.006	5.273
115		1.185		1.546	3.491	4.472	4.883	4.914
116		1.192		1.751	3.874	4.636	5.076	5.608
117		1.193		1.744	3.798	4.994	4.963	5.322
118		1.197		1.745	3.739	4.579	4.851	5.062
119		1.195		1.738	3.653	4.467	4.751	4.864
120		1.162		1.540	3.883	4.094	4.923	5.865
121		1.166		1.522	3.791	4.906	5.312	5.752
122		1.195		1.736	3.574	4.541	5.000	5.526
123		1.195		1.732	3.471	4.458	4.953	5.228
124		1.142		1.543	3.873	4.415	4.096	4.760
125		1.141		1.534	3.801	4.521	3.784	4.545
126		1.195		1.737	3.728	4.179	4.701	5.088
127		1.192		1.732	3.644	4.108	4.683	4.949
128		1.137		1.491	3.070	5.420	5.046	6.271
129		1.132		1.486	3.810	5.140	5.231	5.816
130		1.195		1.575	2.689	4.518	4.734	6.138
131		1.193		1.542	3.211	4.458	5.091	5.744
132		1.194		1.743	3.892	5.017	4.934	5.473
133		1.193		1.735	3.071	4.967	4.861	5.285
134		1.194		1.577	3.013	4.300	4.821	5.552
135		1.191		1.560	3.213	4.288	4.802	5.299
136		1.194		1.748	3.883	4.663	5.873	6.490
137		1.191		1.726	3.828	4.916	5.765	6.268
138		1.193		1.574	3.279	4.297	4.777	5.845
139		1.193		1.731	3.221	4.247	5.011	5.604
140		1.193		1.745	3.906	4.560	5.016	5.384
141		1.191		1.739	3.825	4.824	5.000	5.161
142		1.193		1.574	3.282	4.232	4.923	5.106
143		1.190		1.728	3.226	4.167	4.831	5.165
144		1.193		1.740	3.881	4.486	5.892	6.564
145		1.191		1.732	3.829	4.754	5.822	6.308
146		1.194		1.733	3.281	4.272	4.930	5.728
147		1.194		1.728	2.673	4.189	5.113	5.539
148		1.188		1.591	3.186	4.449	5.179	5.316
149		1.181		1.576	3.826	4.787	5.075	5.153
150		1.173		1.568	2.701	4.208	4.951	4.927
151		1.178		1.548	3.228	4.146	4.857	5.231
152		1.184		1.590	3.902	4.478	5.886	6.561
153		1.177		1.573	3.112	4.725	5.754	6.280
154		1.183		1.576	3.291	4.245	4.883	5.591
155		1.175		1.569	2.680	4.177	4.706	5.474
156		1.182		1.577	3.153	4.468	5.048	5.250
157		1.186		1.584	3.759	4.711	5.000	5.146
158		1.178		1.581	2.744	4.280	5.023	5.144
159		1.163		1.548	3.242	4.180	4.908	5.169
160		1.155		1.570	3.843	5.217	5.806	7.152
161		1.152		1.540	3.178	5.142	5.737	6.812
162		1.132		1.527	3.011	4.378	4.866	6.022
163		1.139		1.513	3.014	4.348	4.783	5.914
164		1.134		1.530	3.216	4.783	5.164	5.556
165		1.140		1.542	3.524	4.978	5.045	5.522
166		1.145		1.536	2.765	4.358	5.022	5.385
167		1.147		1.523	3.275	4.313	4.956	5.433
168		1.146		1.583	3.805	4.689	5.231	6.848
169		1.141		1.569	3.174	4.934	5.707	6.532
170		1.142		1.536	2.857	4.368	4.368	6.000
171		1.150		1.519	3.267	4.291	4.510	5.779
172		1.139		1.569	3.872	4.656	4.873	5.502
173		1.149		1.568	3.816	4.854	4.854	5.346
174		1.147		1.577	3.314	4.349	4.937	5.109
175		1.147		1.556	3.259	4.301	4.855	5.318
176		1.157		1.575	3.806	4.538	5.646	6.941
177		1.157		1.563	3.565	4.777	5.566	6.629
178		1.144		1.574	3.315	4.343	4.296	5.833
179		1.154		1.589	3.279	4.348	4.800	5.742
