function: (??-bit) modular dot product
unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | flint | seq split | seq karatsuba | avx2 split | avx2 karatsuba | avx512 split | avx512 karatsuba
bitsize: 30

len/func	s-novec		s-vec		flint		split		kara		split avx2	kara avx2	split avx512	kara avx512
10		8.950e-09	9.010e-09	1.260e-08	2.340e-08	2.490e-08	2.190e-08	2.370e-08	2.800e-08
35		2.780e-08	2.810e-08	2.260e-08	5.780e-08	5.820e-08	4.050e-08	4.440e-08	4.420e-08
60		3.540e-08	4.030e-08	2.580e-08	7.310e-08	7.280e-08	4.580e-08	4.820e-08	5.030e-08
85		5.420e-08	6.120e-08	2.780e-08	9.380e-08	9.360e-08	6.330e-08	5.980e-08	5.530e-08
110		7.050e-08	7.680e-08	3.460e-08	1.160e-07	1.170e-07	7.890e-08	7.520e-08	7.420e-08
135		8.100e-08	9.250e-08	4.110e-08	1.410e-07	1.410e-07	9.820e-08	9.150e-08	8.480e-08
160		9.420e-08	1.090e-07	4.050e-08	1.580e-07	1.590e-07	1.050e-07	9.780e-08	7.750e-08
185		1.070e-07	1.240e-07	4.600e-08	1.790e-07	1.810e-07	1.160e-07	1.080e-07	8.570e-08
210		1.210e-07	1.400e-07	5.150e-08	2.080e-07	2.070e-07	1.330e-07	1.250e-07	9.750e-08
360		2.040e-07	2.340e-07	6.800e-08	3.310e-07	3.330e-07	2.120e-07	1.930e-07	1.430e-07
510		2.840e-07	3.280e-07	9.560e-08	4.760e-07	4.780e-07	2.990e-07	2.790e-07	2.160e-07
660		3.670e-07	4.220e-07	1.050e-07	5.900e-07	5.950e-07	3.730e-07	3.410e-07	2.710e-07
810		4.500e-07	5.150e-07	1.420e-07	7.520e-07	7.490e-07	4.590e-07	4.290e-07	3.130e-07
960		5.280e-07	6.100e-07	1.410e-07	8.500e-07	8.550e-07	5.350e-07	4.870e-07	3.390e-07
1110		6.140e-07	7.040e-07	1.830e-07	1.010e-06	1.010e-06	6.210e-07	5.780e-07	4.270e-07
1260		6.950e-07	7.980e-07	1.780e-07	1.110e-06	1.120e-06	6.960e-07	6.340e-07	4.790e-07
1410		7.780e-07	8.920e-07	2.370e-07	1.290e-06	1.280e-06	7.820e-07	7.290e-07	5.220e-07
1560		8.620e-07	9.860e-07	2.170e-07	1.370e-06	1.380e-06	8.570e-07	7.780e-07	5.350e-07
1710		9.420e-07	1.080e-06	2.710e-07	1.540e-06	1.540e-06	9.430e-07	8.760e-07	6.380e-07
1860		1.020e-06	1.170e-06	2.540e-07	1.620e-06	1.630e-06	1.020e-06	9.240e-07	6.880e-07
2010		1.110e-06	1.270e-06	3.380e-07	1.850e-06	1.820e-06	1.110e-06	1.050e-06	7.540e-07
2160		1.230e-06	1.360e-06	3.990e-07	1.900e-06	1.920e-06	1.230e-06	1.180e-06	8.820e-07
2310		1.340e-06	1.450e-06	5.430e-07	2.120e-06	2.100e-06	1.420e-06	1.360e-06	1.200e-06
2460		1.430e-06	1.550e-06	5.120e-07	2.190e-06	2.190e-06	1.450e-06	1.410e-06	1.280e-06
2610		1.520e-06	1.650e-06	6.150e-07	2.440e-06	2.440e-06	1.610e-06	1.590e-06	1.350e-06
2760		1.600e-06	1.740e-06	5.660e-07	2.460e-06	2.470e-06	1.620e-06	1.570e-06	1.220e-06
2910		1.690e-06	1.840e-06	6.730e-07	2.660e-06	2.650e-06	1.790e-06	1.710e-06	1.510e-06
3060		1.790e-06	1.930e-06	6.460e-07	2.760e-06	2.740e-06	1.840e-06	1.770e-06	1.630e-06
3210		1.860e-06	2.020e-06	7.400e-07	2.990e-06	3.000e-06	1.970e-06	1.960e-06	1.650e-06
3360		1.950e-06	2.120e-06	6.830e-07	2.980e-06	3.000e-06	1.970e-06	1.910e-06	1.480e-06
3510		2.030e-06	2.210e-06	8.170e-07	3.200e-06	3.190e-06	2.140e-06	2.070e-06	1.810e-06
3660		2.120e-06	2.300e-06	7.470e-07	3.240e-06	3.250e-06	2.150e-06	2.080e-06	1.880e-06
3810		2.210e-06	2.390e-06	8.670e-07	3.550e-06	3.550e-06	2.340e-06	2.320e-06	1.950e-06
3960		2.300e-06	2.490e-06	8.050e-07	3.510e-06	3.530e-06	2.330e-06	2.240e-06	1.750e-06
4110		2.420e-06	2.590e-06	9.800e-07	3.770e-06	3.830e-06	2.540e-06	2.470e-06	2.140e-06
4260		2.470e-06	2.680e-06	8.590e-07	3.770e-06	3.770e-06	2.490e-06	2.420e-06	2.180e-06
4410		2.550e-06	2.780e-06	1.000e-06	4.090e-06	4.100e-06	2.700e-06	2.680e-06	2.270e-06
4560		2.640e-06	2.870e-06	9.290e-07	4.040e-06	4.060e-06	2.670e-06	2.580e-06	2.000e-06
