function: dot product
unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | seq loop-unrolled | split-old | split-new | karatsuba | avx2 | avx2 loop-unrolled | avx512 | avx512 loop-unrolled
bitsize: 25

len/func	s-novec		s-vec		s-unr		split-o		split-n		kara		avx2		avx2u	avx512		avx512u
37		2.380e-08	2.070e-08	1.660e-08	4.190e-08	2.570e-08	4.080e-08	8.780e-09	7.210e-09	8.960e-09	9.020e-09
38		2.910e-08	2.990e-08	1.700e-08	4.190e-08	2.750e-08	4.230e-08	9.330e-09	7.530e-09	9.620e-09	9.590e-09
39		2.510e-08	2.170e-08	1.740e-08	4.440e-08	3.010e-08	4.480e-08	9.720e-09	7.900e-09	1.030e-08	1.050e-08
40		3.100e-08	2.900e-08	2.400e-08	5.020e-08	3.050e-08	5.120e-08	8.780e-09	1.020e-08	7.130e-09	7.520e-09
41		2.640e-08	2.630e-08	2.520e-08	5.260e-08	3.260e-08	5.150e-08	9.400e-09	7.840e-09	8.740e-09	8.150e-09
42		3.220e-08	3.080e-08	1.860e-08	4.630e-08	2.950e-08	4.650e-08	1.000e-08	8.190e-09	7.760e-09	8.940e-09
43		2.770e-08	2.380e-08	1.900e-08	4.880e-08	3.340e-08	4.880e-08	1.040e-08	8.630e-09	8.570e-09	9.680e-09
44		2.830e-08	2.450e-08	1.890e-08	4.590e-08	3.080e-08	4.560e-08	9.410e-09	8.850e-09	8.870e-09	1.000e-08
45		2.890e-08	2.500e-08	1.940e-08	4.790e-08	3.370e-08	4.790e-08	1.010e-08	8.460e-09	9.700e-09	1.080e-08
46		2.950e-08	2.560e-08	2.000e-08	4.940e-08	3.580e-08	4.970e-08	1.050e-08	8.780e-09	1.040e-08	1.140e-08
47		3.010e-08	2.620e-08	2.040e-08	5.180e-08	3.870e-08	5.210e-08	1.090e-08	9.090e-09	1.100e-08	1.190e-08
48		3.080e-08	2.670e-08	2.040e-08	5.010e-08	3.290e-08	4.950e-08	1.010e-08	9.440e-09	7.120e-09	8.070e-09
49		3.150e-08	2.720e-08	2.110e-08	5.210e-08	3.580e-08	5.170e-08	1.070e-08	9.090e-09	7.460e-09	8.250e-09
50		3.200e-08	2.780e-08	2.140e-08	5.430e-08	3.800e-08	5.400e-08	1.130e-08	1.070e-08	8.290e-09	9.210e-09
51		3.270e-08	2.830e-08	2.200e-08	5.640e-08	4.030e-08	5.640e-08	1.160e-08	9.870e-09	9.120e-09	9.920e-09
52		3.330e-08	3.110e-08	2.530e-08	5.350e-08	3.510e-08	5.310e-08	1.060e-08	1.210e-08	1.300e-08	1.280e-08
53		3.390e-08	3.150e-08	2.650e-08	5.560e-08	3.800e-08	5.520e-08	1.130e-08	9.760e-09	1.530e-08	1.510e-08
54		3.460e-08	3.000e-08	2.290e-08	5.690e-08	4.020e-08	5.660e-08	1.180e-08	1.000e-08	1.110e-08	1.200e-08
55		3.510e-08	3.040e-08	2.340e-08	5.910e-08	4.230e-08	5.910e-08	1.220e-08	1.040e-08	1.160e-08	1.260e-08
56		3.580e-08	3.100e-08	2.330e-08	5.710e-08	3.730e-08	5.670e-08	1.130e-08	1.070e-08	7.540e-09	9.010e-09
57		3.640e-08	3.150e-08	2.420e-08	5.920e-08	4.010e-08	5.860e-08	1.200e-08	1.040e-08	8.130e-09	9.000e-09
58		3.710e-08	3.220e-08	2.460e-08	6.100e-08	4.220e-08	6.070e-08	1.250e-08	1.110e-08	8.820e-09	1.000e-08
59		3.760e-08	3.250e-08	2.500e-08	6.330e-08	4.420e-08	6.310e-08	1.280e-08	1.130e-08	9.760e-09	1.050e-08
60		3.830e-08	3.610e-08	3.070e-08	6.030e-08	3.940e-08	5.970e-08	1.190e-08	1.190e-08	1.120e-08	1.230e-08
61		3.900e-08	3.650e-08	3.250e-08	6.240e-08	4.230e-08	6.190e-08	1.260e-08	1.160e-08	1.200e-08	1.310e-08
62		3.950e-08	3.430e-08	2.590e-08	6.330e-08	4.440e-08	6.350e-08	1.310e-08	1.130e-08	1.170e-08	1.260e-08
63		4.010e-08	3.470e-08	2.640e-08	6.580e-08	4.650e-08	6.600e-08	1.350e-08	1.160e-08	1.230e-08	1.300e-08
64		4.080e-08	3.540e-08	2.640e-08	6.410e-08	4.150e-08	6.320e-08	1.250e-08	9.480e-09	8.620e-09	7.990e-09
65		4.140e-08	3.580e-08	2.700e-08	6.600e-08	4.440e-08	6.530e-08	1.320e-08	9.970e-09	8.890e-09	7.880e-09
66		4.210e-08	3.640e-08	2.740e-08	6.810e-08	4.650e-08	6.800e-08	1.380e-08	1.100e-08	9.560e-09	8.680e-09
67		4.270e-08	3.690e-08	2.790e-08	7.040e-08	4.840e-08	7.030e-08	1.410e-08	1.130e-08	1.050e-08	9.650e-09
68		4.360e-08	4.230e-08	3.360e-08	6.730e-08	4.370e-08	6.650e-08	1.310e-08	1.270e-08	1.500e-08	1.490e-08
69		4.400e-08	4.350e-08	3.400e-08	6.930e-08	4.660e-08	6.860e-08	1.380e-08	1.210e-08	1.650e-08	1.600e-08
70		4.460e-08	3.860e-08	2.890e-08	7.050e-08	5.400e-08	7.070e-08	2.130e-08	1.180e-08	1.250e-08	1.220e-08
71		4.520e-08	3.900e-08	2.930e-08	7.290e-08	5.040e-08	7.300e-08	1.470e-08	1.240e-08	1.310e-08	1.270e-08
72		4.580e-08	3.970e-08	2.930e-08	7.100e-08	4.480e-08	7.010e-08	1.380e-08	1.240e-08	9.280e-09	9.420e-09
73		5.050e-08	4.010e-08	3.020e-08	7.310e-08	4.870e-08	7.210e-08	1.440e-08	1.210e-08	9.610e-09	9.350e-09
74		5.280e-08	4.790e-08	3.630e-08	7.530e-08	5.090e-08	7.510e-08	2.190e-08	1.480e-08	1.190e-08	1.160e-08
75		5.420e-08	4.880e-08	3.770e-08	7.760e-08	5.270e-08	7.740e-08	1.540e-08	1.520e-08	1.400e-08	1.350e-08
76		5.170e-08	4.900e-08	3.640e-08	7.450e-08	4.800e-08	7.380e-08	1.450e-08	1.320e-08	1.300e-08	1.260e-08
77		5.140e-08	4.920e-08	3.650e-08	7.650e-08	5.090e-08	7.620e-08	1.510e-08	1.260e-08	1.400e-08	1.330e-08
78		5.540e-08	4.950e-08	3.660e-08	7.770e-08	5.310e-08	7.770e-08	2.210e-08	1.300e-08	1.310e-08	1.330e-08
79		5.290e-08	5.040e-08	3.240e-08	8.000e-08	5.470e-08	8.010e-08	1.600e-08	1.350e-08	1.360e-08	1.400e-08
80		5.690e-08	5.010e-08	3.240e-08	7.800e-08	5.010e-08	7.730e-08	1.500e-08	1.380e-08	9.970e-09	1.020e-08
81		5.770e-08	5.100e-08	3.300e-08	8.010e-08	5.300e-08	7.920e-08	1.560e-08	1.320e-08	1.030e-08	1.020e-08
82		5.850e-08	5.120e-08	4.080e-08	8.400e-08	5.530e-08	8.390e-08	1.650e-08	1.590e-08	1.280e-08	1.160e-08
83		5.780e-08	5.110e-08	4.040e-08	8.710e-08	5.740e-08	8.850e-08	1.770e-08	1.710e-08	1.470e-08	1.310e-08
84		5.420e-08	5.320e-08	3.390e-08	8.120e-08	5.240e-08	8.030e-08	1.570e-08	1.450e-08	1.270e-08	1.280e-08
85		5.500e-08	5.230e-08	3.460e-08	8.330e-08	5.520e-08	8.250e-08	1.630e-08	1.390e-08	1.330e-08	1.350e-08
86		5.990e-08	5.370e-08	3.480e-08	8.460e-08	5.730e-08	8.460e-08	1.680e-08	1.400e-08	1.380e-08	1.390e-08
87		5.610e-08	5.450e-08	3.530e-08	8.700e-08	5.900e-08	8.720e-08	1.720e-08	1.440e-08	1.410e-08	1.440e-08
88		5.880e-08	5.520e-08	4.170e-08	8.520e-08	5.450e-08	8.460e-08	1.630e-08	1.840e-08	1.320e-08	1.190e-08
89		5.650e-08	5.160e-08	4.250e-08	8.740e-08	5.740e-08	8.630e-08	1.690e-08	1.440e-08	1.280e-08	1.130e-08
90		5.710e-08	4.950e-08	3.640e-08	8.940e-08	5.950e-08	8.930e-08	1.760e-08	1.460e-08	1.170e-08	1.170e-08
91		5.770e-08	5.000e-08	3.690e-08	9.170e-08	6.130e-08	9.150e-08	1.790e-08	1.490e-08	1.260e-08	1.270e-08
92		5.840e-08	5.310e-08	4.300e-08	8.830e-08	5.670e-08	8.710e-08	1.700e-08	1.750e-08	1.750e-08	1.670e-08
93		6.330e-08	5.370e-08	4.300e-08	9.030e-08	5.950e-08	8.940e-08	1.760e-08	1.550e-08	1.870e-08	1.850e-08
94		5.900e-08	5.150e-08	4.280e-08	9.170e-08	6.160e-08	9.180e-08	1.800e-08	1.540e-08	1.440e-08	1.500e-08
95		5.920e-08	5.640e-08	3.840e-08	9.410e-08	6.330e-08	9.430e-08	1.850e-08	1.570e-08	1.500e-08	1.570e-08
96		6.070e-08	5.680e-08	3.830e-08	9.200e-08	5.870e-08	9.090e-08	1.750e-08	1.270e-08	1.400e-08	1.020e-08
97		6.020e-08	5.740e-08	3.890e-08	9.410e-08	6.160e-08	9.280e-08	1.820e-08	1.310e-08	1.300e-08	1.070e-08
98		6.030e-08	5.880e-08	4.610e-08	9.660e-08	6.380e-08	9.620e-08	2.550e-08	1.510e-08	1.470e-08	1.360e-08
99		6.100e-08	5.940e-08	4.630e-08	9.890e-08	6.560e-08	9.890e-08	1.930e-08	1.550e-08	1.540e-08	1.560e-08
100		6.210e-08	5.850e-08	3.990e-08	9.520e-08	6.090e-08	9.400e-08	1.820e-08	1.440e-08	1.430e-08	1.260e-08
101		6.230e-08	5.940e-08	4.050e-08	9.720e-08	6.380e-08	9.630e-08	1.880e-08	1.390e-08	1.460e-08	1.340e-08
102		6.290e-08	6.090e-08	4.740e-08	9.870e-08	6.590e-08	9.910e-08	1.940e-08	1.570e-08	1.660e-08	1.740e-08
103		6.330e-08	6.160e-08	4.790e-08	1.010e-07	6.750e-08	1.010e-07	1.970e-08	1.610e-08	1.700e-08	1.770e-08
104		6.400e-08	6.070e-08	4.120e-08	9.930e-08	6.310e-08	9.790e-08	1.880e-08	1.590e-08	1.730e-08	1.180e-08
105		6.490e-08	6.160e-08	4.220e-08	1.010e-07	6.590e-08	1.000e-07	1.940e-08	1.460e-08	1.600e-08	1.260e-08
106		6.480e-08	6.210e-08	4.530e-08	1.030e-07	6.810e-08	1.040e-07	2.030e-08	1.620e-08	1.390e-08	1.330e-08
107		6.570e-08	6.260e-08	4.290e-08	1.050e-07	6.990e-08	1.060e-07	2.040e-08	1.680e-08	1.450e-08	1.280e-08
108		7.090e-08	6.680e-08	4.840e-08	1.020e-07	6.520e-08	1.010e-07	1.940e-08	1.680e-08	1.830e-08	1.730e-08
109		7.080e-08	6.770e-08	4.880e-08	1.040e-07	6.800e-08	1.030e-07	2.010e-08	1.580e-08	1.900e-08	1.810e-08
110		6.680e-08	6.420e-08	4.370e-08	1.060e-07	7.020e-08	1.060e-07	2.700e-08	1.650e-08	1.580e-08	1.530e-08
111		6.720e-08	6.500e-08	4.440e-08	1.080e-07	7.190e-08	1.080e-07	2.100e-08	1.710e-08	1.640e-08	1.610e-08
112		6.930e-08	6.780e-08	5.070e-08	1.070e-07	6.750e-08	1.060e-07	2.000e-08	1.900e-08	1.480e-08	1.290e-08
113		6.960e-08	6.840e-08	5.170e-08	1.090e-07	7.030e-08	1.080e-07	2.070e-08	1.590e-08	1.510e-08	1.390e-08
114		6.870e-08	6.600e-08	4.530e-08	1.110e-07	7.240e-08	1.100e-07	2.240e-08	1.730e-08	1.470e-08	1.390e-08
115		6.980e-08	6.700e-08	4.590e-08	1.130e-07	7.420e-08	1.130e-07	2.180e-08	1.780e-08	1.520e-08	1.360e-08
116		7.370e-08	7.110e-08	5.120e-08	1.090e-07	6.950e-08	1.080e-07	2.070e-08	1.790e-08	1.930e-08	1.780e-08
117		7.420e-08	7.160e-08	5.200e-08	1.110e-07	7.240e-08	1.100e-07	2.130e-08	1.660e-08	1.980e-08	1.880e-08
118		7.070e-08	6.830e-08	4.680e-08	1.130e-07	7.450e-08	1.130e-07	2.180e-08	1.790e-08	1.670e-08	1.600e-08
119		7.150e-08	6.920e-08	4.720e-08	1.150e-07	7.610e-08	1.160e-07	2.230e-08	1.840e-08	1.710e-08	1.680e-08
120		7.210e-08	7.030e-08	5.280e-08	1.130e-07	7.170e-08	1.120e-07	2.140e-08	1.750e-08	1.660e-08	1.440e-08
121		7.260e-08	7.120e-08	5.340e-08	1.150e-07	7.450e-08	1.130e-07	2.190e-08	1.650e-08	1.530e-08	1.590e-08
122		7.330e-08	7.050e-08	4.840e-08	1.180e-07	7.670e-08	1.180e-07	2.320e-08	1.860e-08	1.650e-08	1.530e-08
123		7.330e-08	7.140e-08	4.880e-08	1.200e-07	7.870e-08	1.200e-07	2.300e-08	1.890e-08	1.690e-08	1.630e-08
124		7.410e-08	7.170e-08	4.860e-08	1.220e-07	8.040e-08	1.140e-07	2.190e-08	1.840e-08	1.640e-08	1.500e-08
125		7.430e-08	7.260e-08	4.940e-08	1.240e-07	7.660e-08	1.170e-07	2.260e-08	1.880e-08	1.680e-08	1.540e-08
126		7.530e-08	7.270e-08	4.970e-08	1.200e-07	7.880e-08	1.200e-07	2.980e-08	2.070e-08	1.810e-08	1.680e-08
127		7.650e-08	7.340e-08	5.030e-08	1.220e-07	8.040e-08	1.220e-07	2.370e-08	2.110e-08	1.850e-08	1.750e-08
128		7.720e-08	7.500e-08	5.590e-08	1.200e-07	7.600e-08	1.180e-07	2.880e-08	1.620e-08	1.730e-08	1.450e-08
129		7.740e-08	7.560e-08	5.670e-08	1.230e-07	7.890e-08	1.200e-07	2.320e-08	1.650e-08	1.700e-08	1.600e-08
130		7.740e-08	7.490e-08	5.590e-08	1.290e-07	8.100e-08	1.290e-07	3.080e-08	1.970e-08	1.890e-08	1.450e-08
131		7.850e-08	7.570e-08	5.850e-08	1.320e-07	8.290e-08	1.320e-07	2.770e-08	2.010e-08	1.770e-08	1.560e-08
132		7.900e-08	7.590e-08	5.190e-08	1.220e-07	7.810e-08	1.220e-07	2.320e-08	1.810e-08	1.840e-08	1.640e-08
133		7.950e-08	7.670e-08	5.240e-08	1.230e-07	8.100e-08	1.240e-07	2.960e-08	1.790e-08	1.870e-08	1.730e-08
134		7.940e-08	7.720e-08	5.770e-08	1.280e-07	8.310e-08	1.330e-07	3.470e-08	2.060e-08	1.900e-08	1.660e-08
135		7.990e-08	7.750e-08	5.980e-08	1.360e-07	8.500e-08	1.300e-07	2.840e-08	2.100e-08	1.920e-08	1.750e-08
136		8.110e-08	7.790e-08	5.310e-08	1.240e-07	8.030e-08	1.240e-07	2.380e-08	1.950e-08	1.570e-08	1.430e-08
137		8.160e-08	7.880e-08	5.410e-08	1.260e-07	8.920e-08	1.270e-07	2.450e-08	1.890e-08	1.620e-08	1.470e-08
138		8.240e-08	7.920e-08	5.900e-08	1.320e-07	8.530e-08	1.320e-07	3.560e-08	2.190e-08	1.950e-08	1.600e-08
139		8.190e-08	8.010e-08	5.480e-08	1.340e-07	8.710e-08	1.340e-07	2.910e-08	2.230e-08	1.940e-08	1.690e-08
140		8.320e-08	8.010e-08	5.460e-08	1.290e-07	8.240e-08	1.290e-07	2.450e-08	2.090e-08	1.900e-08	1.770e-08
141		8.320e-08	8.090e-08	5.520e-08	1.310e-07	8.530e-08	1.300e-07	2.510e-08	1.990e-08	1.940e-08	1.860e-08
142		8.370e-08	8.140e-08	6.050e-08	1.350e-07	9.250e-08	1.360e-07	3.490e-08	2.290e-08	1.960e-08	1.880e-08
143		8.420e-08	8.210e-08	6.320e-08	1.420e-07	9.570e-08	1.370e-07	2.970e-08	2.320e-08	2.010e-08	1.870e-08
144		8.490e-08	8.220e-08	5.620e-08	1.370e-07	9.090e-08	1.350e-07	2.510e-08	2.180e-08	1.660e-08	1.490e-08
145		8.570e-08	8.310e-08	5.680e-08	1.390e-07	9.390e-08	1.390e-07	2.570e-08	2.040e-08	1.690e-08	1.560e-08
146		8.630e-08	8.340e-08	6.190e-08	1.400e-07	8.960e-08	1.390e-07	3.760e-08	2.310e-08	2.030e-08	1.680e-08
147		8.680e-08	8.410e-08	5.780e-08	1.410e-07	9.140e-08	1.350e-07	3.920e-08	2.320e-08	2.090e-08	1.680e-08
148		8.740e-08	8.430e-08	6.350e-08	1.310e-07	8.680e-08	1.310e-07	3.280e-08	2.190e-08	2.000e-08	1.830e-08
149		8.750e-08	8.520e-08	6.340e-08	1.370e-07	8.960e-08	1.380e-07	2.640e-08	2.140e-08	1.970e-08	1.930e-08
150		8.830e-08	8.550e-08	6.360e-08	1.480e-07	9.710e-08	1.460e-07	3.850e-08	2.390e-08	2.020e-08	1.990e-08
151		8.840e-08	8.630e-08	6.600e-08	1.490e-07	9.920e-08	1.480e-07	3.140e-08	2.450e-08	2.070e-08	1.920e-08
152		8.920e-08	8.670e-08	5.900e-08	1.440e-07	9.520e-08	1.430e-07	2.630e-08	2.320e-08	1.720e-08	1.570e-08
153		8.930e-08	8.740e-08	6.000e-08	1.460e-07	9.780e-08	1.450e-07	3.290e-08	2.180e-08	2.140e-08	1.610e-08
154		9.080e-08	8.780e-08	6.500e-08	1.460e-07	9.390e-08	1.460e-07	3.920e-08	2.440e-08	2.110e-08	1.750e-08
155		9.060e-08	8.840e-08	6.080e-08	1.530e-07	9.570e-08	1.480e-07	4.070e-08	2.480e-08	2.220e-08	1.820e-08
156		9.160e-08	8.890e-08	6.630e-08	1.420e-07	9.100e-08	1.430e-07	3.390e-08	2.350e-08	2.110e-08	1.850e-08
157		9.200e-08	8.940e-08	6.650e-08	1.440e-07	9.390e-08	1.450e-07	2.790e-08	2.230e-08	2.060e-08	2.010e-08
158		9.300e-08	8.990e-08	6.660e-08	1.540e-07	1.010e-07	1.540e-07	3.980e-08	2.500e-08	2.080e-08	2.080e-08
159		9.270e-08	9.030e-08	6.910e-08	1.570e-07	1.040e-07	1.560e-07	3.290e-08	2.560e-08	2.140e-08	2.150e-08
160		9.420e-08	9.070e-08	6.220e-08	1.510e-07	9.980e-08	1.500e-07	2.770e-08	2.070e-08	1.820e-08	1.510e-08
161		9.400e-08	9.150e-08	6.270e-08	1.530e-07	9.600e-08	1.520e-07	3.410e-08	2.120e-08	1.860e-08	1.560e-08
162		9.430e-08	9.200e-08	6.790e-08	1.530e-07	9.820e-08	1.570e-07	4.090e-08	2.490e-08	2.350e-08	1.720e-08
163		9.470e-08	9.280e-08	7.030e-08	1.610e-07	1.000e-07	1.560e-07	3.670e-08	2.530e-08	2.310e-08	1.780e-08
164		9.570e-08	9.280e-08	6.950e-08	1.490e-07	9.540e-08	1.500e-07	3.500e-08	2.310e-08	2.420e-08	1.830e-08
165		9.590e-08	9.380e-08	6.950e-08	1.510e-07	9.820e-08	1.510e-07	3.050e-08	2.230e-08	2.190e-08	1.940e-08
166		9.670e-08	9.390e-08	6.960e-08	1.620e-07	1.010e-07	1.610e-07	4.140e-08	2.560e-08	2.160e-08	2.060e-08
167		9.700e-08	9.490e-08	7.200e-08	1.630e-07	1.020e-07	1.630e-07	3.430e-08	2.610e-08	2.220e-08	2.100e-08
168		9.790e-08	9.520e-08	6.500e-08	1.520e-07	9.740e-08	1.530e-07	2.990e-08	2.400e-08	1.910e-08	1.630e-08
169		1.000e-07	9.590e-08	6.600e-08	1.540e-07	1.000e-07	1.550e-07	3.540e-08	2.280e-08	1.940e-08	1.690e-08
170		9.900e-08	9.630e-08	7.100e-08	1.610e-07	1.030e-07	1.600e-07	4.220e-08	2.610e-08	2.470e-08	1.830e-08
171		9.990e-08	9.710e-08	7.350e-08	1.630e-07	1.050e-07	1.620e-07	3.500e-08	2.670e-08	2.500e-08	1.880e-08
172		1.000e-07	9.700e-08	6.660e-08	1.560e-07	1.000e-07	1.570e-07	3.210e-08	2.470e-08	2.550e-08	2.000e-08
173		1.000e-07	9.800e-08	6.720e-08	1.580e-07	1.030e-07	1.590e-07	3.030e-08	2.390e-08	2.310e-08	2.120e-08
174		1.020e-07	9.830e-08	6.760e-08	1.630e-07	1.050e-07	1.630e-07	3.540e-08	2.690e-08	2.260e-08	2.250e-08
175		1.020e-07	9.900e-08	6.820e-08	1.650e-07	1.070e-07	1.650e-07	3.570e-08	2.730e-08	2.330e-08	2.250e-08
176		1.020e-07	9.940e-08	6.810e-08	1.580e-07	1.010e-07	1.590e-07	3.060e-08	2.600e-08	2.040e-08	1.690e-08
177		1.020e-07	1.000e-07	6.880e-08	1.610e-07	1.050e-07	1.610e-07	3.130e-08	2.470e-08	2.060e-08	1.740e-08
178		1.030e-07	1.000e-07	6.920e-08	1.680e-07	1.070e-07	1.670e-07	3.600e-08	2.730e-08	2.610e-08	1.900e-08
179		1.020e-07	1.010e-07	6.960e-08	1.700e-07	1.090e-07	1.690e-07	3.640e-08	2.760e-08	2.670e-08	1.960e-08
180		1.040e-07	1.020e-07	6.970e-08	1.630e-07	1.040e-07	1.630e-07	3.500e-08	2.650e-08	2.720e-08	1.990e-08
181		1.040e-07	1.030e-07	7.030e-08	1.650e-07	1.070e-07	1.660e-07	3.410e-08	2.530e-08	2.470e-08	2.200e-08
182		1.050e-07	1.020e-07	7.060e-08	1.700e-07	1.090e-07	1.700e-07	3.680e-08	2.800e-08	2.380e-08	2.330e-08
183		1.060e-07	1.040e-07	7.110e-08	1.720e-07	1.100e-07	1.720e-07	3.710e-08	2.850e-08	2.420e-08	2.320e-08
184		1.060e-07	1.030e-07	7.100e-08	1.650e-07	1.060e-07	1.660e-07	3.560e-08	2.710e-08	2.320e-08	1.750e-08
185		1.060e-07	1.040e-07	7.200e-08	1.680e-07	1.090e-07	1.680e-07	3.320e-08	2.590e-08	2.390e-08	1.800e-08
186		1.070e-07	1.050e-07	7.220e-08	1.740e-07	1.110e-07	1.740e-07	3.730e-08	2.850e-08	2.690e-08	1.980e-08
187		1.070e-07	1.060e-07	7.270e-08	1.770e-07	1.130e-07	1.770e-07	3.780e-08	2.880e-08	2.740e-08	2.030e-08
188		1.080e-07	1.060e-07	7.250e-08	1.700e-07	1.080e-07	1.700e-07	3.530e-08	2.750e-08	2.700e-08	2.070e-08
189		1.090e-07	1.060e-07	7.310e-08	1.720e-07	1.110e-07	1.720e-07	3.420e-08	2.620e-08	2.460e-08	2.250e-08
190		1.130e-07	1.070e-07	7.360e-08	1.770e-07	1.130e-07	1.770e-07	3.820e-08	2.910e-08	2.470e-08	2.390e-08
