function: modular scalar-vector product
unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | seq loop-unrolled | avx2
bitsize: 45

len/func	s-novec		s-vec		s-unr		avx2
146		1.390e-07	1.480e-07	1.580e-07	3.940e-08
147		1.400e-07	1.400e-07	1.590e-07	4.030e-08
148		1.400e-07	1.410e-07	1.610e-07	3.780e-08
149		1.420e-07	1.410e-07	1.610e-07	3.830e-08
150		1.430e-07	1.420e-07	1.620e-07	4.020e-08
151		1.430e-07	1.430e-07	1.620e-07	4.120e-08
152		1.430e-07	1.450e-07	1.650e-07	3.890e-08
153		1.460e-07	1.450e-07	1.650e-07	4.000e-08
154		1.450e-07	1.460e-07	1.660e-07	4.110e-08
155		1.470e-07	1.470e-07	1.670e-07	4.190e-08
156		1.570e-07	1.480e-07	1.680e-07	3.940e-08
157		1.480e-07	1.490e-07	1.700e-07	4.090e-08
158		1.490e-07	1.490e-07	1.710e-07	4.190e-08
159		1.500e-07	1.600e-07	1.700e-07	4.270e-08
160		1.510e-07	1.520e-07	1.730e-07	4.030e-08
161		1.520e-07	1.520e-07	1.740e-07	4.170e-08
162		1.530e-07	1.530e-07	1.840e-07	4.270e-08
163		1.540e-07	1.540e-07	1.750e-07	4.350e-08
164		1.550e-07	1.550e-07	1.760e-07	4.130e-08
165		1.560e-07	1.560e-07	1.870e-07	4.250e-08
166		1.570e-07	1.570e-07	1.790e-07	4.350e-08
167		1.570e-07	1.570e-07	1.800e-07	4.430e-08
168		1.580e-07	1.590e-07	1.900e-07	4.200e-08
169		1.590e-07	1.590e-07	1.810e-07	4.330e-08
170		1.600e-07	1.600e-07	1.830e-07	4.410e-08
171		1.610e-07	1.610e-07	1.830e-07	4.510e-08
172		1.620e-07	1.620e-07	1.850e-07	4.290e-08
173		1.620e-07	1.630e-07	1.860e-07	4.420e-08
174		1.640e-07	1.730e-07	1.870e-07	4.510e-08
175		1.640e-07	1.640e-07	1.880e-07	4.590e-08
176		1.650e-07	1.650e-07	1.890e-07	4.380e-08
177		1.760e-07	1.670e-07	1.900e-07	4.490e-08
178		1.670e-07	1.670e-07	1.910e-07	4.590e-08
179		1.680e-07	1.680e-07	1.910e-07	4.750e-08
180		1.680e-07	1.700e-07	1.940e-07	4.470e-08
181		1.710e-07	1.700e-07	1.940e-07	4.580e-08
182		1.710e-07	1.710e-07	1.950e-07	4.700e-08
183		1.720e-07	1.720e-07	1.950e-07	4.750e-08
184		1.730e-07	1.730e-07	1.990e-07	4.560e-08
185		1.730e-07	1.740e-07	2.070e-07	4.660e-08
186		1.740e-07	1.740e-07	2.000e-07	4.750e-08
187		1.750e-07	1.760e-07	1.990e-07	4.840e-08
188		1.760e-07	1.860e-07	2.020e-07	4.640e-08
189		1.780e-07	1.770e-07	2.030e-07	4.760e-08
190		1.780e-07	1.790e-07	2.040e-07	4.910e-08
191		1.790e-07	1.790e-07	2.050e-07	4.930e-08
192		1.800e-07	1.800e-07	2.060e-07	4.710e-08
193		1.820e-07	1.810e-07	2.120e-07	4.830e-08
194		1.810e-07	1.810e-07	2.090e-07	4.920e-08
195		1.830e-07	1.830e-07	2.090e-07	5.010e-08
196		1.920e-07	1.840e-07	2.110e-07	4.790e-08
197		1.840e-07	1.850e-07	2.110e-07	4.910e-08
198		1.850e-07	1.860e-07	2.130e-07	5.030e-08
199		1.860e-07	1.860e-07	2.120e-07	5.090e-08
200		1.870e-07	1.870e-07	2.150e-07	4.900e-08
350		3.210e-07	3.220e-07	3.710e-07	8.200e-08
500		4.560e-07	4.560e-07	5.380e-07	1.110e-07
650		5.890e-07	5.890e-07	6.870e-07	1.450e-07
800		7.330e-07	7.240e-07	8.470e-07	1.750e-07
950		8.670e-07	8.590e-07	1.000e-06	2.080e-07
1100		9.920e-07	1.000e-06	1.160e-06	2.380e-07
1250		1.220e-06	1.120e-06	1.320e-06	2.710e-07
1400		1.260e-06	1.260e-06	1.480e-06	3.000e-07
1550		1.390e-06	1.390e-06	1.630e-06	3.400e-07
1700		1.530e-06	1.530e-06	1.790e-06	3.700e-07
1850		1.660e-06	1.660e-06	1.940e-06	3.960e-07
2000		1.800e-06	1.800e-06	2.110e-06	4.260e-07
2150		1.930e-06	1.930e-06	2.260e-06	4.610e-07
2300		2.070e-06	2.060e-06	2.420e-06	4.890e-07
2450		2.200e-06	2.200e-06	2.570e-06	5.230e-07
2600		2.420e-06	2.340e-06	2.740e-06	5.530e-07
2750		2.470e-06	2.470e-06	2.890e-06	5.860e-07
2900		2.700e-06	2.610e-06	3.060e-06	6.150e-07
3050		2.740e-06	2.740e-06	3.220e-06	6.540e-07
3200		2.880e-06	2.880e-06	3.370e-06	6.810e-07
3350		3.010e-06	3.000e-06	3.520e-06	7.130e-07
3500		3.140e-06	3.140e-06	3.680e-06	7.460e-07
3650		3.280e-06	3.370e-06	3.830e-06	7.800e-07
3800		3.410e-06	3.410e-06	4.000e-06	8.090e-07
3950		3.550e-06	3.540e-06	4.140e-06	8.420e-07
4100		3.680e-06	3.770e-06	4.320e-06	9.130e-07
4250		3.820e-06	3.820e-06	4.550e-06	9.040e-07
4400		3.950e-06	3.950e-06	4.630e-06	9.360e-07
4550		4.090e-06	4.080e-06	4.770e-06	9.680e-07
4700		4.320e-06	4.220e-06	4.950e-06	1.000e-06
4850		4.350e-06	4.360e-06	5.090e-06	1.030e-06
5000		4.490e-06	4.490e-06	5.260e-06	1.060e-06
5150		4.620e-06	4.620e-06	5.490e-06	1.100e-06
5300		4.750e-06	4.750e-06	5.580e-06	1.130e-06
5450		4.890e-06	4.990e-06	5.740e-06	1.160e-06
5600		5.020e-06	5.030e-06	5.890e-06	1.190e-06
5750		5.260e-06	5.150e-06	6.030e-06	1.260e-06
5900		5.290e-06	5.290e-06	6.300e-06	1.250e-06
6050		5.430e-06	5.430e-06	6.350e-06	1.280e-06
6200		5.670e-06	5.560e-06	6.520e-06	1.310e-06
6350		5.700e-06	5.700e-06	6.740e-06	1.350e-06
6500		5.840e-06	5.830e-06	6.830e-06	1.380e-06
6650		6.070e-06	5.970e-06	6.970e-06	1.410e-06
6800		6.100e-06	6.190e-06	7.150e-06	1.450e-06
6950		6.250e-06	6.230e-06	7.380e-06	1.470e-06
7100		6.370e-06	6.370e-06	7.460e-06	1.500e-06
7250		6.520e-06	6.510e-06	7.600e-06	1.540e-06
7400		6.730e-06	6.640e-06	7.780e-06	1.560e-06
7550		6.780e-06	6.860e-06	7.930e-06	1.590e-06
7700		6.920e-06	6.900e-06	8.190e-06	1.800e-06
7850		7.040e-06	7.040e-06	8.330e-06	1.670e-06
8000		7.180e-06	7.170e-06	8.420e-06	1.780e-06
8192		7.450e-06	8.670e-06	1.570e-05	2.110e-06
16384		1.480e-05	1.510e-05	1.740e-05	3.660e-06
32768		2.940e-05	3.010e-05	3.470e-05	8.240e-06
65536		5.890e-05	6.120e-05	6.950e-05	1.520e-05
131072		1.180e-04	1.220e-04	1.390e-04	3.270e-05
262144		2.360e-04	2.420e-04	2.800e-04	7.950e-05
524288		4.730e-04	4.910e-04	5.660e-04	1.650e-04
1048576		1.090e-03	1.120e-03	1.240e-03	5.450e-04
2097152		2.300e-03	2.240e-03	2.480e-03	1.540e-03
4194304		4.700e-03	4.700e-03	4.930e-03	3.590e-03
