len/func	s-vec		s-unr		avx2		
1			1.668		1.516		1.198		
2			0.619		0.789		0.704		
3			1.008		0.862		0.765		
4			1.004		0.836		1.513		
5			0.996		0.782		1.103		
6			1.000		0.826		2.163		
7			0.981		0.632		1.096		
8			0.993		0.856		2.151		
9			0.906		0.841		1.826		
10			1.011		0.835		1.578		
11			1.009		0.797		1.425		
12			1.008		0.869		2.532		
13			1.008		0.836		2.190		
14			1.073		0.907		2.059		
15			0.993		0.828		1.716		
16			1.026		0.827		2.953		
17			1.000		0.845		2.418		
18			0.983		0.848		2.168		
19			0.973		0.847		1.991		
20			0.921		0.895		3.083		
21			0.909		0.936		2.920		
22			0.918		0.900		2.593		
23			0.948		0.922		2.386		
24			0.922		1.038		3.782		
25			1.020		1.098		3.634		
26			1.010		1.087		3.406		
27			1.000		1.049		3.009		
28			1.003		1.103		4.166		
29			0.997		1.046		3.664		
30			0.997		1.061		3.305		
31			0.970		1.050		2.958		
32			0.989		1.058		4.051		
33			1.024		1.078		3.676		
34			0.995		1.035		3.284		
35			0.973		1.034		2.947		
36			0.995		1.050		4.061		
37			0.979		1.030		3.679		
38			1.005		1.027		3.368		
39			0.975		1.017		2.918		
40			0.998		1.035		4.056		
41			0.976		1.018		3.694		
42			0.993		1.007		3.314		
43			0.983		1.009		2.925		
44			1.000		1.022		4.060		
45			1.019		1.016		3.792		
46			1.000		1.000		3.245		
47			0.994		0.988		2.958		
48			0.984		0.979		3.992		
49			0.987		0.979		3.683		
50			0.974		0.979		3.202		
51			0.991		0.980		2.918		
52			0.991		0.991		4.007		
53			0.972		0.975		3.497		
54			0.991		0.970		2.968		
55			0.995		0.974		3.109		
56			0.970		0.983		3.925		
57			1.002		0.966		3.294		
58			0.998		0.972		3.147		
59			1.000		0.973		3.134		
60			0.998		0.972		3.862		
61			0.997		0.969		3.277		
62			0.995		0.960		3.224		
63			0.997		0.965		3.297		
64			0.998		0.976		3.753		
65			1.000		0.969		3.383		
66			1.000		0.961		3.401		
67			1.013		0.973		3.406		
68			0.987		0.971		3.599		
69			0.999		0.946		3.525		
70			0.999		0.943		3.579		
71			0.999		0.949		3.416		
72			1.011		0.931		3.904		
73			1.012		0.937		3.850		
74			0.985		0.917		3.687		
75			0.987		0.920		3.472		
76			0.986		0.907		4.070		
77			1.000		0.910		3.909		
78			1.001		0.896		3.705		
79			0.999		0.898		3.473		
80			1.000		0.890		4.108		
81			0.999		0.894		3.908		
82			0.999		0.894		3.708		
83			0.999		0.887		3.509		
84			1.001		0.890		4.088		
85			0.999		0.894		3.930		
86			0.999		0.892		3.736		
87			0.999		0.886		3.541		
88			0.999		0.888		4.114		
89			1.000		0.820		3.950		
90			0.997		0.886		3.742		
91			0.997		0.892		3.540		
92			1.011		0.897		4.197		
93			1.010		0.905		3.961		
94			0.989		0.885		3.725		
95			0.999		0.885		3.454		
96			1.000		0.888		4.091		
97			1.007		0.903		3.922		
98			1.008		0.902		3.740		
99			0.989		0.893		3.531		
100			0.990		0.878		3.980		
101			1.000		0.888		3.822		
102			0.998		0.884		3.736		
103			1.000		0.885		3.472		
104			1.010		0.887		4.130		
105			1.000		0.887		3.864		
106			1.000		0.888		3.718		
107			1.000		0.889		3.537		
108			1.000		0.827		4.118		
109			1.000		0.891		3.911		
110			1.009		0.892		3.702		
111			0.991		0.770		2.140		
112			1.009		0.886		4.241		
113			1.000		0.886		3.964		
114			1.000		0.880		3.780		
115			1.000		0.603		2.118		
116			1.041		1.578		7.138		
117			1.000		0.890		3.831		
118			0.991		0.883		3.681		
119			1.000		0.891		3.560		
120			0.991		0.810		3.583		
121			1.050		1.556		7.000		
122			1.000		0.886		3.679		
123			0.992		0.881		3.587		
124			0.922		0.881		3.766		
125			1.000		0.882		3.614		
126			1.000		0.883		3.517		
127			1.000		0.884		3.417		
128			1.065		0.942		4.185		
129			1.008		0.892		3.626		
130			1.008		0.887		3.541		
131			1.000		0.887		3.378		
132			1.000		0.881		3.684		
133			0.992		0.882		3.588		
134			0.992		0.883		3.497		
135			1.000		0.884		3.404		
136			1.000		0.878		3.801		
137			1.000		0.885		3.669		
138			0.992		0.879		3.531		
139			0.930		0.880		3.446		
140			1.008		0.882		3.743		
141			1.007		0.888		3.590		
142			1.000		0.882		3.462		
143			0.993		0.883		3.443		
144			1.000		0.885		3.781		
145			1.000		0.885		3.632		
146			0.939		0.880		3.528		
147			1.000		0.881		3.474		
148			0.993		0.870		3.704		
149			1.007		0.882		3.708		
150			1.007		0.883		3.557		
151			1.000		0.883		3.471		
152			0.986		0.867		3.676		
153			1.007		0.885		3.650		
154			0.993		0.873		3.528		
155			1.000		0.880		3.508		
156			1.061		0.935		3.985		
157			0.993		0.871		3.619		
158			1.000		0.871		3.556		
159			0.937		0.882		3.513		
160			0.993		0.873		3.747		
161			1.000		0.874		3.645		
162			1.000		0.832		3.583		
163			1.000		0.880		3.540		
164			1.000		0.881		3.753		
165			1.000		0.834		3.671		
166			1.000		0.877		3.609		
167			1.000		0.872		3.544		
168			0.994		0.832		3.762		
169			1.000		0.878		3.672		
170			1.000		0.874		3.628		
171			1.000		0.880		3.570		
172			1.000		0.876		3.776		
173			0.994		0.871		3.665		
174			0.948		0.877		3.636		
175			1.000		0.872		3.573		
176			1.000		0.873		3.767		
177			1.054		0.926		3.920		
178			1.000		0.874		3.638		
179			1.000		0.880		3.537		
180			0.988		0.866		3.758		
181			1.006		0.881		3.734		
182			1.000		0.877		3.638		
183			1.000		0.882		3.621		
184			1.000		0.869		3.794		
185			0.994		0.836		3.712		
186			1.000		0.870		3.663		
187			0.994		0.879		3.616		
188			0.946		0.871		3.793		
189			1.006		0.877		3.739		
190			0.994		0.873		3.625		
191			1.000		0.873		3.631		
192			1.000		0.874		3.822		
193			1.006		0.858		3.768		
194			1.000		0.866		3.679		
195			1.000		0.876		3.653		
196			1.043		0.910		4.008		
197			0.995		0.872		3.747		
198			0.995		0.869		3.678		
199			1.000		0.877		3.654		
200			1.000		0.870		3.816		
350			0.997		0.865		3.915		
500			1.000		0.848		4.108		
650			1.000		0.857		4.062		
800			1.012		0.865		4.189		
950			1.009		0.867		4.168		
1100		0.992		0.855		4.168		
1250		1.089		0.924		4.502		
1400		1.000		0.851		4.200		
1550		1.000		0.853		4.088		
1700		1.000		0.855		4.135		
1850		1.000		0.856		4.192		
2000		1.000		0.853		4.225		
2150		1.000		0.854		4.187		
2300		1.005		0.855		4.233		
2450		1.000		0.856		4.207		
2600		1.034		0.883		4.376		
2750		1.000		0.855		4.215		
2900		1.034		0.882		4.390		
3050		1.000		0.851		4.190		
3200		1.000		0.855		4.229		
