function: (64-bit) modular addition
unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | seq loop-unrolled | avx2 | avx2 loop-unrolled | avx512 | avx512 loop-unrolled
bitsize: 60

len/func	s-novec		s-vec		s-unr		avx2		avx2u		avx512		avx512u
6660		4.180e-06	1.900e-06	1.710e-06	1.220e-06	1.220e-06	1.900e-06	1.720e-06
6810		3.780e-06	1.170e-06	1.170e-06	1.220e-06	1.280e-06	1.200e-06	1.170e-06
6960		3.750e-06	1.180e-06	1.300e-06	1.260e-06	1.270e-06	1.190e-06	1.170e-06
7110		4.220e-06	1.230e-06	1.240e-06	1.270e-06	1.290e-06	1.240e-06	1.250e-06
7260		4.010e-06	1.230e-06	1.240e-06	1.360e-06	1.320e-06	1.330e-06	1.230e-06
7410		4.130e-06	1.290e-06	1.360e-06	1.380e-06	1.310e-06	1.290e-06	1.310e-06
7560		4.140e-06	1.340e-06	1.300e-06	1.330e-06	1.340e-06	1.280e-06	1.280e-06
7710		4.310e-06	1.510e-06	1.470e-06	1.390e-06	1.470e-06	1.500e-06	1.440e-06
7860		4.240e-06	1.380e-06	1.350e-06	1.390e-06	1.420e-06	1.310e-06	1.310e-06
8192		5.580e-06	1.430e-06	1.440e-06	1.530e-06	1.640e-06	1.470e-06	1.410e-06
16384		9.120e-06	2.800e-06	2.920e-06	3.050e-06	3.070e-06	2.900e-06	2.880e-06
32768		1.760e-05	6.360e-06	6.290e-06	6.710e-06	6.820e-06	6.250e-06	6.130e-06
65536		3.670e-05	1.410e-05	1.460e-05	1.440e-05	1.440e-05	1.500e-05	1.390e-05
131072		7.250e-05	2.870e-05	2.790e-05	2.980e-05	2.920e-05	2.750e-05	2.720e-05
262144		1.560e-04	5.670e-05	5.820e-05	6.100e-05	5.960e-05	5.820e-05	5.780e-05
524288		2.960e-04	1.270e-04	1.340e-04	1.450e-04	1.700e-04	1.300e-04	1.250e-04
1048576		6.860e-04	4.390e-04	4.620e-04	4.950e-04	5.230e-04	4.470e-04	4.720e-04
2097152		1.490e-03	1.050e-03	1.110e-03	1.290e-03	1.220e-03	1.180e-03	1.080e-03
4194304		3.920e-03	2.790e-03	2.840e-03	2.870e-03	2.870e-03	2.780e-03	2.750e-03
