function: modular butterfly fft
unit: all measurements in seconds
profiled: seq | preinverse | split-preinverse | avx2 split-preinverse
bitsize: 40

len/func	seq		preinv		split		avx2-split
142		1.580e-06	1.100e-06	2.510e-07	1.210e-07
143		8.730e-07	7.060e-07	1.980e-07	1.220e-07
144		8.890e-07	1.219e-06	3.680e-07	2.220e-07
145		1.590e-06	1.290e-06	3.670e-07	2.150e-07
146		1.610e-06	1.300e-06	3.790e-07	2.310e-07
147		1.620e-06	1.300e-06	3.820e-07	2.340e-07
148		1.620e-06	1.320e-06	3.780e-07	2.180e-07
149		1.640e-06	1.320e-06	3.800e-07	2.300e-07
150		1.650e-06	1.340e-06	3.880e-07	2.380e-07
151		1.660e-06	1.350e-06	3.500e-07	1.490e-07
152		9.270e-07	7.510e-07	2.110e-07	1.260e-07
153		9.420e-07	7.560e-07	2.130e-07	1.280e-07
154		9.390e-07	7.720e-07	2.180e-07	1.320e-07
155		9.470e-07	7.650e-07	2.270e-07	1.310e-07
156		9.520e-07	7.730e-07	2.170e-07	1.300e-07
157		9.670e-07	7.750e-07	2.180e-07	1.310e-07
158		9.640e-07	7.910e-07	2.230e-07	1.360e-07
159		9.700e-07	7.850e-07	2.200e-07	1.350e-07
160		9.760e-07	9.950e-07	2.220e-07	1.330e-07
161		9.920e-07	7.950e-07	2.240e-07	1.340e-07
162		1.165e-06	1.100e-06	3.330e-07	1.900e-07
163		1.130e-06	8.300e-07	2.300e-07	1.400e-07
164		1.000e-06	8.200e-07	2.270e-07	1.370e-07
165		1.010e-06	8.150e-07	2.290e-07	1.380e-07
166		1.020e-06	8.290e-07	2.330e-07	1.430e-07
167		1.020e-06	8.250e-07	2.350e-07	1.450e-07
168		1.030e-06	8.390e-07	2.340e-07	1.390e-07
169		1.030e-06	8.320e-07	2.340e-07	1.410e-07
170		1.030e-06	8.520e-07	2.400e-07	1.460e-07
171		1.040e-06	8.440e-07	2.420e-07	1.470e-07
172		1.050e-06	8.490e-07	2.490e-07	1.680e-07
173		1.180e-06	8.720e-07	2.390e-07	1.450e-07
174		1.070e-06	8.590e-07	2.500e-07	1.460e-07
175		1.060e-06	8.620e-07	2.460e-07	1.500e-07
176		1.080e-06	8.670e-07	2.550e-07	2.030e-07
177		1.440e-06	1.070e-06	4.500e-07	2.830e-07
178		1.980e-06	1.580e-06	4.530e-07	1.930e-07
179		1.100e-06	8.910e-07	2.520e-07	1.530e-07
180		1.090e-06	8.860e-07	2.490e-07	1.490e-07
181		1.100e-06	8.990e-07	2.500e-07	1.510e-07
182		1.110e-06	8.990e-07	2.560e-07	1.560e-07
183		1.120e-06	9.100e-07	2.570e-07	1.570e-07
184		1.130e-06	9.060e-07	2.540e-07	1.530e-07
185		1.130e-06	9.260e-07	2.560e-07	1.540e-07
186		1.130e-06	1.052e-06	4.790e-07	2.890e-07
187		2.050e-06	1.650e-06	4.820e-07	2.950e-07
188		2.060e-06	1.660e-06	4.780e-07	2.860e-07
189		2.070e-06	1.730e-06	4.790e-07	2.890e-07
190		2.040e-06	1.460e-06	3.760e-07	1.640e-07
191		1.160e-06	9.490e-07	2.890e-07	1.850e-07
192		1.180e-06	9.460e-07	2.660e-07	1.590e-07
193		1.180e-06	9.600e-07	2.670e-07	1.600e-07
194		1.190e-06	9.540e-07	2.730e-07	1.650e-07
195		1.190e-06	9.680e-07	2.740e-07	1.670e-07
196		1.200e-06	9.640e-07	2.710e-07	1.610e-07
197		1.200e-06	1.000e-06	2.720e-07	1.640e-07
198		1.210e-06	9.750e-07	2.770e-07	1.700e-07
199		1.210e-06	9.880e-07	2.790e-07	1.700e-07
200		1.220e-06	9.840e-07	2.760e-07	1.650e-07
350		2.120e-06	1.810e-06	4.860e-07	2.930e-07
500		3.040e-06	2.440e-06	6.910e-07	4.100e-07
650		4.040e-06	3.170e-06	8.990e-07	5.370e-07
800		4.860e-06	4.000e-06	1.090e-06	6.460e-07
950		5.770e-06	4.640e-06	1.310e-06	7.920e-07
1100		6.680e-06	5.370e-06	1.490e-06	8.850e-07
