function: (??-bit) modular dot product
unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | flint | seq split | seq karatsuba | avx2 split | avx2 karatsuba | avx512 split | avx512 karatsuba
bitsize: 5

len/func	s-novec		s-vec		flint		split		kara		split avx2	kara avx2	split avx512	kara avx512
10		8.950e-09	8.980e-09	1.110e-08	2.290e-08	2.320e-08	1.990e-08	2.130e-08	2.280e-08
35		2.880e-08	2.910e-08	1.910e-08	5.800e-08	5.320e-08	3.980e-08	4.190e-08	4.440e-08
60		3.550e-08	4.040e-08	1.880e-08	7.150e-08	7.190e-08	4.650e-08	4.720e-08	4.820e-08
85		5.430e-08	6.140e-08	2.100e-08	9.090e-08	9.140e-08	6.230e-08	5.860e-08	5.480e-08
110		7.160e-08	7.680e-08	2.760e-08	1.130e-07	1.110e-07	7.810e-08	7.390e-08	7.310e-08
135		8.100e-08	9.250e-08	3.360e-08	1.370e-07	1.430e-07	9.800e-08	9.380e-08	8.270e-08
160		9.430e-08	1.080e-07	3.330e-08	1.570e-07	1.550e-07	1.050e-07	9.620e-08	7.670e-08
185		1.070e-07	1.240e-07	3.830e-08	1.730e-07	1.750e-07	1.160e-07	1.070e-07	8.370e-08
210		1.210e-07	1.390e-07	4.290e-08	1.980e-07	1.970e-07	1.330e-07	1.250e-07	9.520e-08
360		2.040e-07	2.340e-07	5.830e-08	3.200e-07	3.210e-07	2.100e-07	1.850e-07	1.430e-07
510		2.850e-07	3.280e-07	9.070e-08	4.580e-07	4.630e-07	2.970e-07	2.720e-07	2.060e-07
660		3.670e-07	4.220e-07	9.720e-08	5.720e-07	5.740e-07	3.740e-07	3.310e-07	2.650e-07
810		4.500e-07	5.160e-07	1.290e-07	7.180e-07	7.250e-07	4.590e-07	4.220e-07	3.040e-07
960		5.300e-07	6.100e-07	1.350e-07	8.140e-07	8.000e-07	5.350e-07	4.760e-07	3.400e-07
1110		6.140e-07	7.040e-07	1.850e-07	1.000e-06	9.640e-07	6.210e-07	5.590e-07	4.090e-07
1260		6.940e-07	7.980e-07	1.730e-07	1.020e-06	1.110e-06	6.960e-07	6.150e-07	4.680e-07
1410		7.770e-07	8.930e-07	2.200e-07	1.290e-06	1.240e-06	7.820e-07	7.090e-07	5.070e-07
1560		8.610e-07	9.870e-07	2.130e-07	1.280e-06	1.360e-06	8.570e-07	7.560e-07	5.290e-07
1710		9.410e-07	1.080e-06	2.800e-07	1.540e-06	1.530e-06	9.430e-07	8.570e-07	6.240e-07
1860		1.030e-06	1.170e-06	2.520e-07	1.600e-06	1.540e-06	1.020e-06	8.970e-07	6.750e-07
2010		1.100e-06	1.270e-06	3.170e-07	1.780e-06	1.800e-06	1.100e-06	1.050e-06	7.310e-07
2160		1.230e-06	1.370e-06	3.640e-07	1.840e-06	1.860e-06	1.190e-06	1.130e-06	8.420e-07
2310		1.340e-06	1.460e-06	5.070e-07	2.070e-06	2.030e-06	1.420e-06	1.360e-06	1.190e-06
2460		1.430e-06	1.550e-06	4.860e-07	2.080e-06	2.150e-06	1.400e-06	1.370e-06	1.270e-06
2610		1.510e-06	1.640e-06	6.130e-07	2.260e-06	2.430e-06	1.570e-06	1.600e-06	1.340e-06
2760		1.600e-06	1.740e-06	5.440e-07	2.330e-06	2.460e-06	1.570e-06	1.550e-06	1.200e-06
2910		1.690e-06	1.840e-06	6.370e-07	2.480e-06	2.480e-06	1.720e-06	1.680e-06	1.490e-06
3060		1.800e-06	1.930e-06	6.130e-07	2.610e-06	2.630e-06	1.840e-06	1.720e-06	1.600e-06
3210		1.860e-06	2.020e-06	7.310e-07	2.750e-06	2.790e-06	1.930e-06	1.910e-06	1.630e-06
3360		1.950e-06	2.120e-06	6.580e-07	2.810e-06	2.860e-06	1.870e-06	1.840e-06	1.390e-06
3510		2.040e-06	2.210e-06	7.700e-07	2.970e-06	3.070e-06	2.140e-06	2.050e-06	1.820e-06
3660		2.130e-06	2.310e-06	7.100e-07	3.160e-06	3.080e-06	2.090e-06	2.040e-06	1.870e-06
3810		2.210e-06	2.400e-06	8.660e-07	3.450e-06	3.520e-06	2.310e-06	2.260e-06	1.950e-06
3960		2.290e-06	2.490e-06	7.750e-07	3.390e-06	3.350e-06	2.300e-06	2.200e-06	1.670e-06
4110		2.420e-06	2.580e-06	9.260e-07	3.600e-06	3.710e-06	2.520e-06	2.420e-06	2.120e-06
4260		2.470e-06	2.680e-06	8.240e-07	3.630e-06	3.690e-06	2.420e-06	2.380e-06	2.180e-06
4410		2.560e-06	2.770e-06	9.850e-07	4.020e-06	3.970e-06	2.700e-06	2.620e-06	2.240e-06
4560		2.640e-06	2.860e-06	8.910e-07	3.840e-06	3.810e-06	2.660e-06	2.520e-06	1.890e-06
4710		2.730e-06	2.960e-06	1.030e-06	4.100e-06	4.110e-06	2.810e-06	2.730e-06	2.390e-06
4860		2.810e-06	3.060e-06	9.380e-07	4.170e-06	4.060e-06	2.840e-06	2.710e-06	2.470e-06
5010		2.900e-06	3.150e-06	1.120e-06	4.440e-06	4.500e-06	3.060e-06	3.010e-06	2.530e-06
5160		2.990e-06	3.250e-06	1.020e-06	4.320e-06	4.430e-06	2.990e-06	2.900e-06	2.150e-06
5310		3.070e-06	3.340e-06	1.150e-06	4.660e-06	4.720e-06	3.100e-06	3.050e-06	2.680e-06
5460		3.160e-06	3.440e-06	1.050e-06	4.620e-06	4.590e-06	3.060e-06	2.980e-06	2.760e-06
5610		3.200e-06	3.530e-06	1.300e-06	5.100e-06	5.120e-06	3.420e-06	3.410e-06	2.870e-06
5760		3.340e-06	3.620e-06	1.110e-06	4.870e-06	4.780e-06	3.270e-06	3.130e-06	2.380e-06
5910		3.420e-06	3.720e-06	1.270e-06	5.190e-06	5.210e-06	3.530e-06	3.380e-06	3.000e-06
6060		3.500e-06	3.810e-06	1.160e-06	5.010e-06	5.030e-06	3.410e-06	3.340e-06	3.080e-06
6210		3.590e-06	3.900e-06	1.410e-06	5.320e-06	5.580e-06	3.750e-06	3.740e-06	3.150e-06
6360		3.680e-06	4.000e-06	1.230e-06	5.470e-06	5.530e-06	3.650e-06	3.540e-06	2.760e-06
6510		3.770e-06	4.090e-06	1.400e-06	5.780e-06	5.680e-06	3.900e-06	3.790e-06	3.310e-06
6660		3.980e-06	4.190e-06	1.330e-06	5.720e-06	5.690e-06	3.900e-06	3.780e-06	3.490e-06
6810		3.940e-06	4.280e-06	1.520e-06	6.090e-06	6.160e-06	4.110e-06	4.040e-06	3.450e-06
6960		4.030e-06	4.370e-06	1.350e-06	5.930e-06	6.040e-06	3.930e-06	3.900e-06	3.000e-06
7110		4.110e-06	4.470e-06	1.530e-06	6.270e-06	6.160e-06	4.270e-06	4.090e-06	3.620e-06
7260		4.200e-06	4.560e-06	1.390e-06	6.250e-06	6.150e-06	4.180e-06	4.040e-06	3.690e-06
7410		4.290e-06	4.650e-06	1.650e-06	6.580e-06	6.570e-06	4.440e-06	4.420e-06	3.740e-06
7560		4.380e-06	4.750e-06	1.460e-06	6.340e-06	6.190e-06	4.160e-06	4.110e-06	3.040e-06
7710		4.460e-06	4.850e-06	1.690e-06	6.420e-06	6.480e-06	4.490e-06	4.420e-06	3.870e-06
7860		4.550e-06	4.940e-06	1.510e-06	6.400e-06	6.420e-06	4.330e-06	4.240e-06	3.930e-06
8192		4.840e-06	5.140e-06	1.630e-06	6.930e-06	7.000e-06	4.620e-06	4.550e-06	3.380e-06
16384		9.470e-06	1.030e-05	3.230e-06	1.370e-05	1.380e-05	9.100e-06	9.010e-06	6.790e-06
