len/func	preinv		split		avx2-split		
1			1.122		0.960		2.080		
2			0.986		0.868		2.127		
3			1.007		0.868		2.153		
4			1.027		1.580		1.948		
5			1.047		2.126		2.687		
6			1.045		2.657		3.167		
7			0.987		2.949		3.749		
8			1.035		3.066		4.615		
9			1.086		3.344		4.858		
10			1.086		3.383		4.893		
11			1.067		3.618		4.811		
12			1.121		3.787		5.768		
13			1.289		6.203		8.497		
14			1.148		3.947		5.699		
15			1.146		3.879		5.406		
16			1.150		4.017		5.823		
17			1.196		4.179		6.526		
18			1.427		5.176		8.033		
19			1.175		3.967		5.874		
20			1.076		4.178		6.720		
21			1.177		4.156		6.520		
22			1.178		4.076		6.318		
23			1.197		4.011		6.186		
24			1.188		4.246		6.847		
25			1.189		4.209		6.569		
26			1.190		4.035		6.626		
27			1.197		3.712		3.520		
28			1.193		4.357		6.954		
29			1.193		4.366		6.742		
30			1.174		4.255		6.687		
31			1.195		4.298		9.943		
32			1.199		4.364		6.982		
33			1.199		4.371		6.634		
34			1.199		4.254		6.741		
35			1.199		4.238		6.536		
36			1.132		4.373		7.079		
37			1.192		4.406		6.907		
38			1.210		4.237		6.841		
39			1.210		4.306		6.648		
40			1.210		4.321		7.147		
41			1.209		4.435		7.005		
42			1.204		4.241		6.933		
43			1.209		4.297		6.734		
44			1.157		4.432		7.203		
45			0.813		2.439		4.310		
46			1.391		4.985		8.015		
47			1.213		4.322		6.606		
48			1.212		4.446		7.226		
49			1.217		4.372		7.063		
50			1.212		4.352		3.972		
51			1.217		4.169		6.578		
52			1.229		4.326		7.002		
53			1.217		4.268		7.096		
54			1.219		4.232		10.637		
55			1.247		4.383		6.918		
56			1.206		4.373		7.248		
57			1.222		4.373		6.957		
58			1.218		4.270		6.919		
59			1.182		4.256		6.772		
60			1.222		4.341		7.292		
61			1.217		4.372		6.912		
62			1.217		4.281		6.927		
63			1.173		4.373		6.948		
64			1.227		4.394		7.328		
65			1.211		3.775		7.338		
66			1.191		4.296		6.988		
67			1.223		4.319		7.031		
68			1.226		4.363		7.295		
69			1.222		2.988		4.038		
70			1.248		4.293		6.991		
71			1.232		4.235		6.769		
72			1.224		4.308		6.991		
73			1.217		4.293		6.957		
74			1.938		7.124		11.561		
75			1.229		4.269		6.922		
76			1.250		4.439		7.296		
77			1.229		4.380		7.070		
78			1.226		4.268		7.040		
79			1.200		4.292		6.929		
80			1.228		4.298		7.030		
81			1.249		4.400		7.047		
82			1.224		4.227		7.006		
83			1.229		4.242		6.760		
84			1.242		4.367		7.149		
85			1.229		4.306		6.956		
86			1.228		4.250		6.835		
87			1.248		4.344		6.917		
88			1.227		4.355		7.219		
89			1.230		4.291		6.916		
90			1.247		4.341		7.000		
91			1.207		4.267		6.817		
92			1.229		4.305		7.015		
93			1.226		4.311		6.947		
94			1.231		4.299		6.906		
95			1.230		4.279		6.896		
96			1.230		4.324		7.033		
97			1.232		4.368		6.964		
98			1.207		4.255		6.912		
99			1.229		4.268		6.918		
100			1.224		4.435		7.158		
101			1.226		4.352		6.975		
102			1.250		4.372		7.037		
103			1.213		4.293		6.851		
104			1.232		4.333		7.141		
105			1.232		4.374		6.974		
106			1.232		4.291		6.908		
107			1.250		4.340		6.938		
108			1.209		4.371		7.021		
109			1.213		4.477		7.157		
110			1.231		4.280		6.993		
111			1.143		2.241		3.612		
112			1.240		4.351		7.251		
113			1.238		4.125		6.579		
114			1.238		4.181		6.720		
115			1.233		4.045		6.684		
116			1.164		4.295		6.957		
117			1.229		4.300		6.898		
118			1.226		4.221		6.842		
119			1.236		4.226		6.788		
120			1.290		4.466		7.302		
121			1.231		4.277		7.151		
122			1.800		6.322		9.244		
123			1.127		3.912		7.750		
124			1.645		5.954		9.626		
125			1.233		4.462		7.198		
126			1.234		4.302		7.000		
127			1.248		4.361		7.072		
128			1.235		4.344		7.174		
129			1.247		4.428		7.116		
130			1.217		4.297		7.035		
131			1.236		4.306		7.026		
132			1.248		4.429		7.409		
133			1.194		4.395		7.259		
134			1.154		4.147		6.756		
135			1.233		4.315		7.081		
136			1.240		4.491		7.463		
137			1.238		4.481		7.366		
138			1.236		4.406		7.005		
139			1.234		4.409		7.150		
140			1.240		4.506		7.524		
141			1.230		4.493		7.381		
142			1.436		6.295		13.058		
143			1.237		4.409		7.156		
144			0.729		2.416		4.005		
145			1.233		4.332		7.395		
146			1.238		4.248		6.970		
147			1.246		4.241		6.923		
148			1.227		4.286		7.431		
149			1.242		4.316		7.130		
150			1.231		4.253		6.933		
151			1.230		4.743		11.141		
152			1.234		4.393		7.357		
153			1.246		4.423		7.359		
154			1.216		4.307		7.114		
155			1.238		4.172		7.229		
156			1.232		4.387		7.323		
157			1.248		4.436		7.382		
158			1.219		4.323		7.088		
159			1.236		4.409		7.185		
160			0.981		4.396		7.338		
161			1.248		4.429		7.403		
162			1.059		3.498		6.132		
163			1.361		4.913		8.071		
164			1.220		4.405		7.299		
165			1.239		4.410		7.319		
166			1.230		4.378		7.133		
167			1.236		4.340		7.034		
168			1.228		4.402		7.410		
169			1.238		4.402		7.305		
170			1.209		4.292		7.055		
171			1.232		4.298		7.075		
172			1.237		4.217		6.250		
173			1.353		4.937		8.138		
174			1.246		4.280		7.329		
175			1.230		4.309		7.067		
176			1.246		4.235		5.320		
177			1.346		3.200		5.088		
178			1.253		4.371		10.259		
179			1.235		4.365		7.190		
180			1.230		4.378		7.315		
181			1.224		4.400		7.285		
182			1.235		4.336		7.115		
183			1.231		4.358		7.134		
184			1.247		4.449		7.386		
185			1.220		4.414		7.338		
186			1.074		2.359		3.910		
187			1.242		4.253		6.949		
188			1.241		4.310		7.203		
189			1.197		4.322		7.163		
190			1.397		5.426		12.439		
191			1.222		4.014		6.270		
192			1.247		4.436		7.421		
193			1.229		4.419		7.375		
194			1.247		4.359		7.212		
195			1.229		4.343		7.126		
196			1.245		4.428		7.453		
