unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | seq loop-unrolled | avx2 | avx2 loop-unrolled
bitsize: 25

len/func	s-novec		s-autovec	s-unr		avx2		avx2-unr
1		2.190e-07	1.608e-07	2.127e-07	2.492e-07	3.279e-07
2		1.625e-07	1.890e-07	2.139e-07	1.518e-07	1.843e-07
3		1.110e-07	1.282e-07	1.614e-07	1.717e-07	2.055e-07
4		1.319e-07	1.729e-07	2.065e-07	1.609e-07	2.273e-07
5		1.533e-07	1.940e-07	2.486e-07	2.042e-07	2.049e-07
6		1.640e-07	2.146e-07	2.696e-07	2.258e-07	2.264e-07
7		1.876e-07	2.148e-07	5.253e-07	4.473e-07	4.465e-07
8		6.001e-07	3.902e-07	4.481e-07	3.283e-07	3.286e-07
9		4.325e-07	2.258e-07	2.919e-07	2.253e-07	2.268e-07
10		3.895e-07	2.581e-07	3.137e-07	2.476e-07	2.483e-07
11		4.547e-07	2.584e-07	3.348e-07	2.698e-07	2.693e-07
12		4.561e-07	2.495e-07	2.928e-07	2.042e-07	2.699e-07
13		5.184e-07	2.690e-07	3.340e-07	2.463e-07	2.474e-07
14		1.309e-06	5.235e-07	6.410e-07	4.843e-07	4.855e-07
15		1.484e-06	5.597e-07	5.287e-07	2.910e-07	2.903e-07
16		6.045e-07	2.941e-07	3.346e-07	2.253e-07	2.912e-07
17		6.708e-07	3.129e-07	3.771e-07	4.043e-07	4.837e-07
18		1.608e-06	6.359e-07	7.218e-07	5.229e-07	5.243e-07
19		1.171e-06	3.616e-07	4.208e-07	3.120e-07	2.910e-07
20		9.853e-07	3.609e-07	3.971e-07	2.462e-07	3.118e-07
21		9.944e-07	3.841e-07	4.855e-07	2.957e-07	2.972e-07
22		8.157e-07	4.013e-07	5.020e-07	3.122e-07	2.918e-07
23		9.804e-07	4.096e-07	5.234e-07	3.900e-07	3.127e-07
24		1.168e-06	4.179e-07	4.962e-07	3.847e-07	3.332e-07
25		1.160e-06	4.311e-07	5.399e-07	4.079e-07	3.117e-07
26		1.142e-06	4.694e-07	5.865e-07	4.096e-07	3.349e-07
27		1.229e-06	5.191e-07	6.487e-07	4.623e-07	3.813e-07
28		1.232e-06	4.808e-07	5.676e-07	4.269e-07	8.118e-07
29		1.269e-06	4.930e-07	6.268e-07	4.502e-07	8.311e-07
30		1.185e-06	5.175e-07	6.323e-07	4.510e-07	3.547e-07
31		1.391e-06	5.323e-07	6.517e-07	4.736e-07	3.558e-07
32		1.488e-06	5.233e-07	6.238e-07	4.673e-07	2.491e-07
33		1.460e-06	5.412e-07	6.682e-07	4.916e-07	3.016e-07
34		1.402e-06	5.909e-07	7.068e-07	4.937e-07	3.461e-07
35		1.491e-06	6.042e-07	7.222e-07	5.158e-07	3.652e-07
36		2.013e-06	5.798e-07	6.896e-07	5.135e-07	3.672e-07
37		1.980e-06	5.997e-07	7.280e-07	5.343e-07	3.491e-07
38		1.798e-06	6.436e-07	7.662e-07	5.369e-07	3.660e-07
39		1.938e-06	6.566e-07	7.793e-07	5.578e-07	3.902e-07
40		1.796e-06	6.291e-07	7.531e-07	5.534e-07	3.930e-07
41		1.787e-06	6.645e-07	7.889e-07	5.772e-07	3.690e-07
42		3.583e-06	1.283e-06	1.508e-06	1.041e-06	1.655e-06
43		3.321e-06	8.106e-07	8.554e-07	6.015e-07	9.390e-07
44		1.926e-06	7.761e-07	8.223e-07	5.957e-07	4.263e-07
45		1.922e-06	7.925e-07	8.583e-07	6.203e-07	4.034e-07
46		1.897e-06	8.293e-07	8.926e-07	6.218e-07	4.358e-07
47		2.040e-06	8.443e-07	9.065e-07	6.441e-07	4.553e-07
48		1.939e-06	8.392e-07	8.957e-07	6.446e-07	4.518e-07
49		2.158e-06	8.542e-07	9.181e-07	6.629e-07	4.203e-07
50		1.971e-06	9.072e-07	9.645e-07	6.637e-07	4.760e-07
51		2.138e-06	9.191e-07	9.841e-07	6.857e-07	4.971e-07
52		2.111e-06	9.029e-07	9.598e-07	6.806e-07	1.023e-06
53		2.028e-06	9.168e-07	9.836e-07	7.063e-07	1.045e-06
54		2.267e-06	9.490e-07	1.026e-06	7.062e-07	4.975e-07
55		2.187e-06	9.637e-07	1.043e-06	7.279e-07	5.191e-07
56		2.315e-06	9.626e-07	1.027e-06	7.667e-07	5.072e-07
57		2.152e-06	9.793e-07	1.051e-06	7.471e-07	4.719e-07
58		2.271e-06	1.023e-06	1.097e-06	7.907e-07	5.400e-07
59		2.162e-06	1.037e-06	1.115e-06	8.125e-07	5.596e-07
60		2.158e-06	1.026e-06	1.093e-06	8.512e-07	5.508e-07
61		2.236e-06	1.042e-06	1.118e-06	8.743e-07	5.109e-07
62		2.362e-06	1.086e-06	1.155e-06	8.748e-07	5.613e-07
63		2.282e-06	1.095e-06	1.171e-06	8.977e-07	5.831e-07
64		2.283e-06	1.086e-06	1.158e-06	8.330e-07	4.286e-07
65		2.241e-06	1.099e-06	1.183e-06	8.319e-07	4.777e-07
66		2.264e-06	1.158e-06	1.228e-06	8.333e-07	6.023e-07
67		2.543e-06	1.170e-06	1.242e-06	8.556e-07	6.238e-07
68		2.538e-06	1.200e-06	1.293e-06	8.524e-07	5.489e-07
69		2.471e-06	1.164e-06	1.254e-06	8.754e-07	5.259e-07
70		2.497e-06	1.224e-06	1.300e-06	8.764e-07	6.231e-07
71		2.349e-06	1.234e-06	1.309e-06	8.988e-07	6.481e-07
72		2.395e-06	1.207e-06	1.288e-06	8.949e-07	5.843e-07
73		2.593e-06	1.226e-06	1.319e-06	9.173e-07	5.480e-07
74		2.640e-06	1.292e-06	1.365e-06	9.195e-07	6.672e-07
75		2.503e-06	1.305e-06	1.377e-06	9.418e-07	6.896e-07
76		2.656e-06	1.270e-06	1.346e-06	9.411e-07	6.243e-07
77		2.457e-06	1.292e-06	1.392e-06	9.614e-07	1.215e-06
78		2.480e-06	1.357e-06	1.435e-06	9.625e-07	6.898e-07
79		2.559e-06	1.365e-06	1.448e-06	9.850e-07	7.132e-07
80		2.946e-06	1.335e-06	1.441e-06	9.851e-07	6.543e-07
81		2.609e-06	1.346e-06	1.451e-06	1.004e-06	6.421e-07
82		2.711e-06	1.427e-06	1.522e-06	1.007e-06	7.334e-07
83		2.758e-06	1.440e-06	1.517e-06	1.070e-06	7.557e-07
84		2.663e-06	1.397e-06	1.482e-06	1.026e-06	6.635e-07
85		2.623e-06	1.413e-06	1.520e-06	1.047e-06	6.642e-07
86		2.812e-06	1.492e-06	1.571e-06	1.048e-06	7.550e-07
87		2.897e-06	1.503e-06	1.584e-06	1.071e-06	7.776e-07
88		2.693e-06	1.455e-06	1.542e-06	1.074e-06	6.910e-07
89		2.921e-06	1.476e-06	1.582e-06	1.090e-06	6.988e-07
90		2.828e-06	1.561e-06	1.642e-06	1.091e-06	7.977e-07
91		2.831e-06	1.570e-06	1.655e-06	1.124e-06	8.182e-07
92		2.779e-06	1.519e-06	1.608e-06	1.110e-06	7.624e-07
93		2.770e-06	1.532e-06	1.642e-06	1.132e-06	7.289e-07
94		2.937e-06	1.626e-06	1.711e-06	1.135e-06	8.205e-07
95		2.846e-06	1.639e-06	1.726e-06	1.156e-06	8.435e-07
96		2.951e-06	1.581e-06	1.672e-06	1.153e-06	6.217e-07
97		2.901e-06	1.596e-06	1.703e-06	1.175e-06	6.905e-07
98		2.860e-06	1.692e-06	1.784e-06	1.178e-06	8.614e-07
99		3.087e-06	1.707e-06	1.798e-06	1.199e-06	8.824e-07
100		2.904e-06	1.648e-06	1.771e-06	1.198e-06	7.638e-07
101		3.125e-06	1.663e-06	1.771e-06	1.218e-06	7.372e-07
102		2.912e-06	1.760e-06	1.850e-06	1.220e-06	8.823e-07
103		3.195e-06	1.771e-06	1.862e-06	1.242e-06	9.043e-07
104		2.962e-06	1.709e-06	1.804e-06	1.243e-06	8.076e-07
105		3.128e-06	1.723e-06	1.822e-06	1.412e-06	7.689e-07
106		3.127e-06	1.833e-06	1.918e-06	1.263e-06	9.261e-07
107		3.015e-06	1.840e-06	1.936e-06	1.285e-06	9.467e-07
108		3.059e-06	1.776e-06	1.892e-06	1.285e-06	8.388e-07
109		3.159e-06	1.789e-06	1.909e-06	1.304e-06	7.946e-07
110		3.266e-06	1.885e-06	1.985e-06	1.347e-06	9.470e-07
111		3.109e-06	1.897e-06	2.011e-06	1.327e-06	9.701e-07
112		3.128e-06	1.836e-06	1.954e-06	1.323e-06	8.602e-07
113		3.192e-06	1.846e-06	1.989e-06	1.346e-06	8.181e-07
114		3.144e-06	1.959e-06	2.062e-06	1.347e-06	9.903e-07
115		3.203e-06	1.968e-06	2.080e-06	1.369e-06	1.012e-06
116		3.194e-06	1.899e-06	2.059e-06	1.368e-06	8.951e-07
117		3.367e-06	1.913e-06	2.053e-06	1.389e-06	8.527e-07
118		3.453e-06	2.024e-06	2.207e-06	1.390e-06	1.013e-06
